e.6cbf55e7c81df51d,e.785f8ac3c1ea1c93,p.6cbf55e7c81df51d,p.785f8ac3c1ea1c93,q.0,q.12c413657efa280e,q.15344ef7910c2692,q.155332a4fba33e8f,q.16de1501ad6d003e,q.175ed29f1d4c8f03,q.1a2c43d7d39b748b,q.1b3bce987495336c,q.1cc005c01b3a8aa3,q.1e299bdd1cf7a625,q.1fa28c0ba7f9aec8,q.21fb19005f6951c4,q.23b59dd0c808f4c6,q.23b7f472edde0ce6,q.277e44a955cf2949,q.27ce5f24555e180a,q.2b3296a08411ef24,q.2c509f1ed2220464,q.2e09446e39e26d42,q.2e28d0e1402904b2,q.30355f4cc6ee0d6c,q.314a75fdd331c3f8,q.34e6a18f315e7d2f,q.36c2c875df9317b4,q.38319f8fc78ab9de,q.3a50160006e2d12d,q.3af0af64c28fa6d5,q.3b3de5d772c846cf,q.3c333e5504c64ad3,q.3f72bdc1b8ddb24,q.404c71da2e4826c2,q.41d91f7a05beb14a,q.42107779fcd075ef,q.44eb95b6005c26b,q.463e39a4acf55512,q.46b40798beef0876,q.46b9e5597a64f0e7,q.46d0a9841d8d15,q.48c3dc4f13827d2d,q.4c781fca13c4e0fa,q.4d5895b6699ba297,q.4ebdc6945a09b165,q.5049294d0dee99ae,q.5289fdf1dab07838,q.52e137ce5f0856e0,q.52ed044d2326c87d,q.54724e8bdf60a268,q.564397e6a3409cfe,q.56a5967121715c3c,q.56e2545df60a134c,q.5721c438ee6a188,q.57636a074c36eb44,q.584140440d5f0b68,q.5a62368ba35d9f59,q.5b76e1c3a932bdb,q.5bf42ebbc692409e,q.5dcb2b57a2af77bb,q.5f78ee4ca30b8f0d,q.6368bf5907564a9f,q.6370b0a836a3beb4,q.646d77117c488059,q.66c1b6f1560356ef,q.6753d8830d386858,q.69415bdf089224e8,q.6cbf55e7c81df51d,q.6d402b60e647a2d7,q.705c41a579498d1e,q.72cdc719088a4dda,q.751c75311f458392,q.7740b3afa5fd1810,q.78791357f01233fb,q.789f400a72f2dde3,q.7d67c4cb4a009d55,q.7e11a7bed0e877d5,q.7e56f3238e6c5904,q.7f34381df64db829,q.80aebdbe9dd8458c,q.8350ab20dc5792f3,q.84ae95a99c262132,q.852fd389ae7973c2,q.876a996d5a5cd7b2,q.8773ae79bcad770c,q.87aa120f411c2179,q.87b6b254c9c11cda,q.88352d6f7fe4e61,q.8d69b9298323ec70,q.8f6bacae26b4b931,q.923637a75b13b040,q.947d43cae6516e8e,q.95056fa74f629407,q.960cae7c9416fa60,q.9659def20a9fb5a5,q.981c089fc6a7c217,q.9b7cbe367825f927,q.9c5eceaf0623e18c,q.9d80224ec132cf41,q.9d8ea5f691e722f0,q.9ded7beedd0f70cb,q.9e86aa7f2763be5e,q.9eb154a7fffbe8f,q.9f54a36da2622d71,q.9f8cced1c9ffc6b0,q.9f8e824f8a7ac716,q.a2238cd4e486d2d5,q.a2fbe5b11ecfc533,q.a51a6c786827204,q.a68288650ab00b3e,q.a889f479fdf5019d,q.a9c93f094ffdbf82,q.a9ef4b816bb40994,q.aa3f62d8a180aa96,q.abc79ea95b6fb13,q.ac17f45cb7a2d2c1,q.ade8b59d3591ed97,q.aebc9a0baa527ef6,q.af0d11cae13076c7,q.b024d96d59fe3a67,q.b0947f6d4b41705b,q.b21cac0c6ac1883e,q.b30f5d73d9085e77,q.b4c5f3d55b4e9dc,q.b5397410b8da884d,q.b64a56fe210ee76,q.b8797c414f047fed,q.b87b94fab9e5721,q.b8ec54ce9fa0f604,q.b9001ad4b447f16d,q.b9e6525c9ea322f5,q.bce63656bdf433f7,q.bd7535fc411c2caa,q.c0828d14a81970a6,q.c1bdd6db1974733a,q.c43bdbf9dee1c202,q.c6ab3657420f873b,q.c7a08d59145a63b3,q.cb35558f37b42e38,q.cb6c67abb40b0c5c,q.ccd33ab245c7b6d6,q.cec1c2e07c1de04b,q.cfaa49b6b55da512,q.d237e32dad87729e,q.d347f27623a3ca1e,q.d3a5b39a7ad5a0ca,q.d52f7dd1c179cccc,q.d6795b2b7f551108,q.d6a0d48d06de0363,q.d82ac4b490ed4190,q.d849c2d7d1d265d1,q.d8e8b4c4871429a2,q.dbbde0bc0f9b2209,q.dc39ad5012857c15,q.dc4dd443f9934487,q.dd4f64b58cf72d5c,q.de51ba3769c3249,q.de5b2c348b0f3ff1,q.df3b06727682dba6,q.e100cfa642af9961,q.e14cf04d1a2d6591,q.e2b7d168421c100d,q.e2bc3c157c67d836,q.e2e6e9dc24bfff8b,q.e63ce6956e06be12,q.e7680c04ff2596b,q.e77769c62ef669aa,q.e842348ba2f11f0e,q.eb2ad90db7674b87,q.eb465dc2ac982544,q.ebc37510f9820b16,q.ec9dde9dbdf020cb,q.ed235abd1be8d96b,q.ed630e127180f97d,q.ed89ba6de0fb1f6d,q.efde08274f9bf517,q.f1199fb8140b5877,q.f3228b87e7b1b7f3,q.f38279ed28be5363,q.f3dcff7d95f7730f,q.f6a9f5f4a79af318,q.f868b5793b7ff2d,q.ff60c9b4f7de6530,user_us
0,0,0,0,0,0,428751,0,9712,154758,35293,195,551,0,0,6464833,521,0,282611,39085,36104523,23155,2122,37517,739,699,0,0,19473,0,467207,20797,54659,1869,9007,25941,20444,0,0,0,0,13989,4273,0,0,0,1498,0,0,64248,296,323,0,5013,13887,0,0,0,0,0,6349,9989,7268285,139612,0,440,40992,0,0,0,0,113096,707,0,24693,0,3560,511,0,58708,0,464,336,277,4195,61386,13431,0,10719,0,0,16385,5000,0,53241,99890,26407,37390,550537,36285,0,0,0,1548,0,30816,83115,2155837,0,0,34955,3533,0,51763,0,0,560629,1646,383517,6824,61543,0,0,58674,45216,3094,7100,0,0,0,41533,0,2337,71902,0,0,0,147983,507,0,4791,0,0,1149,466,0,0,0,0,0,0,3442,455,0,32712,0,19231,1390,445467,0,0,4860,535,112222,0,41217,157,0,0,664162,17706,0,0,0,0,0,0,2099,18301,737,0,66381,3639,79970,198470000
0,484,0,361,0,0,432468,0,0,144832,32834,0,10953,0,0,5072084,0,0,312109,37342,32084028,16843,1618,38628,0,0,0,0,10698,0,622628,26482,48802,0,3920,2417,24956,0,0,0,0,17012,607,0,0,0,0,0,0,57035,1433,0,0,1044,27033,0,0,1119,0,0,6934,12475,7320331,195578,0,0,46626,0,0,0,0,101566,0,0,28421,0,0,626,0,57428,0,0,7231,0,2080,56970,20988,0,41778,0,0,7059,1158,0,41529,107463,25408,34757,534988,32384,224,0,0,0,0,31355,69179,1080020,0,0,56643,20057,0,46510,0,0,659072,0,369402,12424,61793,0,0,56788,43829,1530,10369,0,0,0,42259,0,949,89029,0,0,0,163257,0,0,4817,0,0,0,1077,0,0,0,0,0,0,821,0,0,39159,0,19210,0,512311,431,0,1016,0,101224,0,38471,0,0,0,733242,12128,0,0,0,0,0,0,0,30593,0,0,63541,557,126956,171600000
0,184,0,124,0,0,477431,0,7652,161877,45490,1899,6418,0,0,5565834,138,0,290502,29217,34561328,35099,1988,56314,500,644,0,0,24420,0,795035,37423,63456,25030,2888,43285,13455,0,0,10409,0,26262,7247,944,0,0,0,0,0,68361,1548,319,0,2131,18040,0,0,0,0,0,5601,10407,7195190,206745,0,131,55492,0,0,0,0,135405,0,0,11766,0,240,0,899,58756,46,0,6627,265,1551,63145,8346,0,19020,0,553,6410,6438,0,64498,117509,39932,47833,654777,42799,166,0,0,5060,523495,49260,116082,2170022,0,0,36964,31845,0,56645,1207,0,655450,1820,436299,56749,78401,0,0,75787,71787,1999,14596,0,0,379,31158,0,0,87967,0,0,824,182148,182,0,5142,0,0,2606,403,0,0,0,0,0,0,1701,0,0,38391,7832,21266,0,474563,631,0,1515,0,132953,0,49278,0,0,0,908820,25306,0,0,0,0,547,0,907,27677,503,0,81595,2060,109760,181970000
0,0,0,0,3710,0,425537,0,6983,165342,31779,0,4465,0,0,5335995,449,48,256366,30553,30711621,23025,1662,39781,353,929,0,0,25009,0,464780,25819,47972,7622,5189,26128,3409,0,1763,0,57,17719,6877,719,1714,0,0,0,0,49266,5751,315,0,2069,12377,0,0,0,0,617,5981,12819,5715423,141555,0,181,43663,0,0,0,0,134460,611,0,12372,0,0,0,589,49929,192,589,6941,503,3254,72574,13194,0,13281,0,1000,14525,4081,0,36878,78152,9875,38593,526486,37618,0,0,958,0,189930,26359,84042,2198488,621,88,38800,28917,0,65887,0,0,553688,252,370478,24200,52195,0,0,54086,42281,2717,11511,0,0,462,34088,0,1016,63751,0,0,339,160809,204,761,4615,0,73,3133,987,0,0,0,0,0,0,1974,0,0,40815,0,21345,930,362032,0,0,2314,427,137696,0,36949,0,0,0,522114,12405,0,0,0,0,569,0,326,22892,127,0,59419,1848,95558,178290000
0,0,0,0,0,0,451383,0,5559,168659,36310,305,6400,0,0,6107909,0,0,273717,32616,33204610,16118,1829,43904,0,410,0,0,24999,0,418093,19274,58583,13408,5410,38536,13941,0,0,737,0,16068,4599,0,0,0,0,0,0,70708,5270,0,0,2800,12845,0,0,0,0,330,6912,6128,6310079,157321,0,0,44743,0,0,0,0,142052,0,0,10771,0,529,0,0,58856,0,0,3811,0,3765,79385,13722,0,12207,0,0,6937,4162,0,45039,93438,24207,44377,615925,41510,0,0,0,388,0,36235,91762,1528544,1331,0,27294,6673,0,66418,0,0,570674,0,420103,18720,71625,0,0,70513,51019,2253,9309,0,0,0,31824,0,1313,85248,0,0,0,113653,0,0,4968,0,0,1890,0,0,0,0,347,0,0,1615,0,0,28434,555,25599,343,354369,0,0,4158,0,135539,0,46141,0,0,0,454079,12611,0,0,0,0,0,0,0,22787,0,0,68285,1202,94429,192940000
0,192,0,131,0,0,436840,0,10995,131622,33533,0,4495,0,0,5800699,0,0,275856,32625,32742953,39705,1926,42515,0,1875,0,0,23159,0,493974,35914,53473,0,7847,27757,15760,0,0,0,0,19884,3537,812,0,0,1319,0,0,66803,0,0,0,3444,6987,0,0,0,0,0,7613,15706,6312464,181706,0,0,41877,0,1877,0,0,110428,0,0,14041,0,180,0,297,60151,0,0,3751,1064,3674,53301,14668,0,9010,0,511,7298,5469,0,62403,111877,16355,39140,583262,36541,0,0,0,0,441231,30249,78472,1705212,1170,0,30842,40769,0,48822,0,0,586184,502,412697,29174,60948,0,0,64737,45422,2548,10238,0,0,203,34754,0,2366,97640,0,0,0,142586,0,0,5086,0,0,3628,0,0,0,0,0,0,0,1699,0,0,38065,0,12768,659,380547,0,0,2785,1811,114631,0,38169,164,0,0,481317,13792,0,0,0,0,292,0,536,18559,0,0,64654,1844,114102,185420000
0,0,0,0,0,0,383464,0,6874,142773,27221,0,5483,0,321,5808550,0,0,277802,47535,34358524,15335,1690,35712,0,1736,0,0,20258,0,522940,21364,49633,0,8220,19346,15607,0,0,0,0,18495,6857,795,0,0,0,0,0,50517,0,0,0,2988,12027,0,0,0,0,0,5672,5068,6301208,157903,0,0,41861,0,0,0,0,108935,0,0,7875,0,671,0,0,57176,0,357,2500,1613,3286,59497,17718,0,5078,0,0,5630,3972,0,39290,90729,20208,35303,464813,33951,0,0,0,0,564942,23948,79834,2364333,0,0,26352,17971,0,50369,0,0,658883,690,323462,14688,55480,0,0,54929,39207,3045,9958,0,0,152,43429,0,0,78387,0,0,0,179679,0,0,4492,0,0,4975,0,0,0,0,0,0,0,2028,0,0,44350,0,18488,766,398444,0,0,2939,641,107693,0,34580,0,0,0,703877,6602,0,0,0,0,717,0,969,37108,0,0,57972,3102,98500,184420000
0,447,0,318,0,0,344214,1040,14730,150377,26057,0,1635,0,0,5828768,1077,0,276282,32188,34273981,13032,0,31923,846,0,0,38,23444,0,343574,18697,39504,0,2263,10321,19230,0,904,422,35,11326,1888,0,0,0,0,0,0,49794,2858,988,0,224,10335,0,0,0,0,0,4386,6396,6514527,129940,0,1343,33242,0,0,0,0,106880,0,0,11113,0,1700,578,0,58989,0,0,2001,0,422,66692,13266,0,10097,0,0,962,1330,0,30787,79171,16506,32402,408253,30229,0,0,0,457,0,23109,83307,2344163,0,43,43819,16355,0,57026,0,0,578818,635,270190,21746,46591,0,0,53071,37694,0,9079,0,0,1063,36082,0,0,56151,0,0,630,106264,1509,476,4742,0,53,1190,1081,0,0,0,0,0,0,396,920,0,34950,0,17021,0,387666,813,0,820,854,104953,0,33332,0,0,0,513871,9514,0,0,79,0,0,0,0,20079,1885,0,49744,715,92696,182530000
0,230,0,161,0,0,468941,609,10575,163381,43832,202,3348,0,0,6099743,899,0,291134,31591,32501670,25270,2070,54991,0,433,0,6950,18415,0,412860,26712,65259,2390,7717,11890,18916,0,156324,0,6541,16962,5300,946,0,0,0,0,0,71654,521,663,0,3786,14592,0,0,0,0,574,8095,13201,6559067,145064,0,1138,53735,0,0,0,0,127302,0,0,11860,0,2802,0,910,57132,0,0,6020,0,4679,73293,11312,0,16460,0,354,5486,4729,0,43927,102415,30419,48305,653965,46890,363,0,461,0,679401,35213,97646,1944850,363,6405,26655,10714,0,63368,293,0,554484,747,443293,8291,74229,0,0,69633,52625,2013,8661,0,0,1462,32448,0,0,90299,0,0,1035,131167,1179,86850,5088,0,8600,1069,2550,0,0,0,0,0,0,3014,0,0,36384,0,20932,810,354441,0,514,2923,558,133634,0,51299,0,0,0,459030,12341,0,0,6633,0,677,0,517,24172,1685,0,75362,3054,87595,195700000
0,0,0,0,0,0,450859,0,8379,169764,35830,0,1676,0,0,5664397,0,0,248893,27843,30214127,22848,1886,43735,426,2992,0,2630,20430,0,435805,18587,53665,0,6647,24075,19071,0,65460,0,3221,8758,2118,0,0,0,0,0,0,66845,1276,0,0,4416,13341,0,0,0,0,0,5633,7613,5924037,167899,0,0,41383,0,0,0,0,138265,0,0,12292,0,3413,388,0,49344,0,0,2903,1353,3748,95476,11785,0,13697,0,0,3217,1376,0,38324,94762,22545,41440,577631,38913,547,0,0,1900,0,34240,111995,807612,0,2496,24635,0,0,81252,0,0,567874,2205,389784,0,59623,0,0,62047,46144,2986,9462,0,0,238,35566,0,0,70267,0,0,0,125151,0,35087,4336,0,3963,0,453,0,0,0,0,0,0,2228,0,0,35836,0,29610,5108,324268,0,0,1494,1239,140929,0,39182,0,0,546,457590,9245,0,319,2801,0,0,0,2517,17650,0,0,63487,5583,89480,186120000
0,192,0,157,0,0,421828,0,5503,149795,35536,0,3671,0,400,5636390,0,0,283464,33642,32092012,24634,1403,42334,0,0,0,8126,28680,0,621661,24929,52619,18310,7681,35385,14828,0,208503,0,8937,22140,5969,672,0,0,1569,0,581,64875,2339,0,0,2300,11708,0,0,0,0,347,8044,14603,6367074,154675,0,0,45470,0,2882,0,0,105038,0,0,16753,0,1426,356,1836,53063,0,0,2919,446,5893,68333,14747,0,10657,0,241,3256,5932,0,53507,104035,18776,39081,564006,35576,577,0,0,1517,730204,30390,108194,1535025,0,7904,27751,7604,0,61644,296,0,680113,1141,379215,25065,62802,0,0,59589,39863,1807,5513,0,0,1788,31733,0,388,92049,0,0,0,129456,0,114611,5167,0,11727,976,4424,0,602,0,0,0,0,2370,0,0,30296,1015,22640,0,362102,0,0,3242,0,104517,0,40737,165,0,598,527764,10589,0,194,9425,0,595,0,970,24963,0,0,61463,1212,107722,181810000
0,0,0,0,2147,0,373463,278,7029,150648,27887,0,3792,0,0,6024910,0,0,292710,34583,34130941,19413,1836,31796,0,325,0,1912,19814,0,450212,27621,39032,1591,4663,28131,20878,0,47765,0,2009,27044,4121,763,0,0,0,0,0,49808,0,233,0,1424,12832,0,0,0,0,0,6662,3851,6441524,231379,677,0,34280,0,0,0,0,114691,0,0,6544,0,1108,0,627,55455,0,0,5138,0,2381,62292,13569,0,7037,0,223,6036,2963,0,87517,89984,29452,29781,458387,30585,181,0,0,0,191563,25080,112782,1279530,285,1865,34462,34777,0,59651,0,0,638551,0,333383,31005,48694,0,0,52556,33982,2159,8955,0,0,0,37832,0,1169,68650,0,0,326,137908,0,25880,5283,0,2428,1410,1332,0,0,0,0,0,0,2056,0,0,38712,0,30967,804,365511,0,766,2288,0,120408,0,33511,0,0,0,547267,10164,0,0,2298,0,152,0,0,50890,217,0,55524,1095,107481,187840000
0,230,0,185,0,0,387468,0,7444,151097,30076,0,3892,0,0,5689916,589,0,318351,29569,31662293,18110,1631,36014,0,1343,0,8114,23470,0,457266,32073,47159,2689,11771,14888,16677,0,179091,0,7775,30711,6688,253,0,0,0,0,0,54862,0,332,0,5033,13956,0,0,1058,0,0,7336,10493,6427736,173421,0,491,38084,0,0,440,0,117036,1003,0,17395,0,650,511,462,60706,0,0,2669,1438,4371,71876,15965,0,9874,0,348,14141,2471,0,56851,74521,6384,31965,491445,33654,692,0,0,1280,164288,28998,105325,1739822,0,8547,24673,11047,0,62147,0,0,551936,1085,333840,14752,56701,0,0,51262,39196,3795,10297,0,0,2609,32166,0,780,70173,0,0,528,133146,776,98013,4874,0,9356,3778,4892,0,0,0,0,0,0,3169,0,0,31479,0,21358,736,371832,1710,0,5015,1219,121012,0,32313,0,0,145,444599,7626,0,0,8164,0,336,0,2104,29263,392,0,53374,4144,93787,181270000
0,0,0,0,0,0,443451,0,9322,169514,35232,640,2294,0,0,6188688,190,0,298512,28775,37199326,34889,0,44233,0,312,0,6237,21355,0,674694,81294,60125,58972,3845,42516,17383,0,151736,0,6402,26731,4340,859,0,0,0,0,0,71997,0,605,0,1231,16478,0,0,0,0,0,5651,8099,6569180,218030,0,416,44815,0,0,0,0,130980,0,0,15912,0,0,985,575,57955,0,0,4816,288,862,84244,14883,0,12725,0,0,4381,3350,0,116194,146061,17945,39405,603434,47281,431,0,0,0,361634,35728,127208,1044124,350,6242,26718,11695,0,73926,0,0,635987,1113,392133,65571,70952,0,0,69041,48386,926,9414,0,0,1130,32879,0,0,129939,0,0,0,193767,576,82844,5488,0,8100,3871,3173,0,0,0,445,0,0,949,0,0,27670,0,23466,879,407014,0,0,1209,485,132978,0,42172,0,0,254,713630,13118,0,0,6333,0,381,0,746,38325,495,0,69138,1157,153801,194990000
0,0,0,0,0,0,470769,0,8569,152749,35341,759,3719,0,1025,5220021,0,0,288402,31546,29835044,23636,1886,45988,0,653,0,1932,23274,0,659932,26633,57252,8959,2517,41459,15877,240,49819,0,1975,27689,7652,0,0,0,0,0,0,75128,2293,0,0,1244,14342,0,0,0,0,457,4677,6038,6373527,167333,0,0,46104,0,0,0,0,116624,845,0,11457,0,606,445,498,56341,71,0,3791,0,1401,69908,17156,0,11370,0,0,7231,9258,0,48396,124258,29660,42142,633703,40342,574,0,0,0,86796,37587,91124,1737650,334,2271,33395,40203,0,63443,1062,0,604155,1415,440176,33803,69770,0,0,73388,47301,1397,13679,0,0,1697,31545,0,398,101497,0,0,0,154802,0,24704,5154,0,2581,1649,13330,0,0,0,0,0,0,482,0,0,31022,0,20002,1161,423510,0,0,1003,316,121363,0,46523,0,0,482,594734,11892,0,415,2109,0,460,445,405,40794,0,0,68841,1972,107276,176750000
0,635,0,446,0,0,423742,0,9905,160292,32725,0,4779,0,480,6282601,472,0,291913,34876,35314779,32928,1507,37931,664,1832,0,692,24329,0,491787,21083,50390,455,5382,26454,20221,0,15364,0,752,15146,3668,326,0,0,1620,0,0,53355,0,184,0,2312,21208,0,0,0,0,0,7803,13938,6727451,165975,0,186,41843,0,1406,701,0,126507,0,0,14659,0,1396,0,1066,64442,0,0,4317,1846,2777,76677,16137,0,13482,0,602,7962,4873,0,47363,98214,11961,35694,573793,37736,164,0,0,0,606144,31430,105950,1710387,308,657,28191,6427,0,65205,0,0,585868,1671,381919,9709,57826,0,0,62387,45983,2584,7409,0,0,451,39205,0,887,76975,0,0,0,154415,552,8456,6427,0,1011,1321,1604,0,0,0,0,0,0,2133,1074,0,43702,0,24918,0,382453,15928,0,2443,364,126899,0,40082,137,0,0,559995,14834,0,0,788,0,492,0,1330,32609,624,0,59784,2915,85712,195020000
0,0,0,0,0,0,480600,0,5504,153296,39003,307,3649,0,0,5583608,366,0,284827,31727,30543198,20426,1924,43400,0,0,0,253,24116,0,603714,22698,60264,2075,5252,32347,16747,0,7098,0,316,16509,2988,1016,0,0,0,0,0,65566,0,147,0,3490,11397,0,86,0,0,0,14089,8833,6075175,158323,0,683,45721,0,0,0,0,128151,525,0,11737,0,1606,0,828,51576,0,596,3924,0,3082,66605,11051,0,10130,0,615,6475,2510,0,55985,102375,13173,39132,647686,39977,0,53,0,0,619157,33502,93341,1724637,380,311,39689,18679,0,59077,0,0,598076,0,456509,15197,64818,0,0,69429,50271,1398,8602,0,0,621,29553,0,0,80868,0,0,301,143164,0,3191,4891,0,311,1545,2768,0,0,0,0,0,0,2640,872,0,29068,0,17809,0,373332,0,0,2878,0,129188,0,43791,0,699,0,624240,11740,0,0,326,0,535,0,0,26728,279,0,75619,453,89937,187480000
0,217,0,319,26796,0,492402,0,7029,169285,37491,0,8734,0,460,6307982,0,0,278235,35661,37633877,32064,1721,45175,0,1399,0,306,21976,0,666542,32131,64027,3195,9448,23510,16253,0,4533,0,296,33235,5653,596,0,0,0,0,0,65207,2461,0,0,3386,21616,0,0,0,0,0,7555,12484,6207550,202926,0,0,49537,0,0,0,0,141089,941,0,25274,0,3573,0,1832,49274,0,0,4014,1909,3862,72467,15474,0,15399,0,686,14287,7124,0,65583,107640,23971,44002,674573,41807,0,0,0,0,473799,36515,109520,427742,0,318,25503,19056,0,65394,0,0,576457,1321,454253,20069,64680,0,0,66464,52428,2815,9833,0,0,881,39864,0,569,86551,0,0,0,150700,0,4949,4883,0,353,796,4744,0,0,0,0,0,0,1781,0,3798,36081,0,19743,565,344494,1355,0,3851,1384,144451,0,42988,0,0,0,602335,11521,0,0,399,0,759,0,2722,40175,0,0,67237,2310,114503,220640000
0,0,0,0,4890,0,528781,0,8595,209738,39598,304,3091,0,0,4964543,0,0,290730,30709,28715324,43827,1540,44417,645,632,0,526,27134,0,769095,58172,58060,483,752,16433,17348,0,12677,0,681,16977,5295,1002,0,0,0,0,0,66905,3602,0,0,1014,15746,0,0,0,0,0,5916,16719,5902852,296221,0,0,52426,0,0,0,0,151942,0,0,13775,0,14865,0,1558,57391,0,0,2273,621,572,86264,17037,0,18479,0,0,9433,3335,0,114094,125651,16153,43990,705652,39950,0,0,0,0,682493,38195,137040,2169584,0,543,47429,25579,0,74456,0,0,704681,431,470934,24241,82932,0,0,65912,53264,873,8055,0,0,574,38349,0,0,147970,0,0,0,179832,0,6535,4721,0,633,10742,1318,0,0,0,0,0,0,694,483,0,37105,0,21501,0,368178,1993,0,747,407,160144,0,39480,0,0,0,588830,8471,0,0,574,0,518,294,0,57044,0,0,85316,1404,152773,193400000
0,676,0,582,12653,0,510128,0,8893,154557,36745,304,4114,0,576,5838731,246,0,296182,36300,34133123,15452,2508,44138,0,421,0,0,20213,0,673631,17896,65759,2698,5745,27121,13473,0,0,0,0,17571,4628,649,0,0,0,0,0,67943,682,169,0,2235,9910,0,0,0,0,0,5821,8481,6301613,191363,0,188,49054,0,0,0,0,129856,0,0,28480,0,1394,0,262,54724,0,0,3621,722,1531,71213,11530,0,15813,0,209,3898,4577,0,48805,112000,23032,43100,660866,43521,0,0,0,0,550481,34747,116030,1280131,1693,0,25413,25506,0,63208,494,0,598861,1086,463391,22238,66892,0,0,69686,47552,1872,9489,0,0,855,41149,0,827,131712,0,0,0,134413,0,0,5138,0,0,2435,1997,0,0,0,0,0,0,1419,0,0,43438,0,20451,0,364546,0,0,831,924,133908,0,43177,0,0,0,636305,31772,0,0,0,0,784,0,650,22828,196,0,66749,1280,139984,211630000
0,199,0,164,0,0,392274,0,13408,145379,31686,0,2218,0,897,5485619,0,46,272162,25648,30160908,15719,0,34764,495,871,0,492,25476,0,388794,15779,49806,0,13528,18745,16010,0,12286,0,376,11956,3225,651,0,0,1210,0,0,57151,0,0,823,5080,10422,0,0,0,0,0,6815,4499,6250822,112738,0,0,42541,0,2052,0,0,120781,0,0,9566,0,3539,0,692,53412,41,0,1778,1339,4737,62481,14707,0,8928,0,296,3619,1634,0,35252,84229,7360,34400,534054,34658,119,0,0,470,410012,26805,76050,2651545,898,486,21378,17277,0,48392,0,0,559880,1701,376771,14390,55698,0,0,60285,42974,4589,7975,0,0,748,30411,0,2967,60482,0,0,0,104746,0,7048,4985,0,567,0,1659,0,0,0,620,0,929,3807,0,0,30016,0,17740,1116,338525,0,0,4400,435,116990,0,37155,170,0,0,463493,8839,0,0,387,368,489,233,560,17480,0,0,60856,1432,75529,201020000
0,482,0,319,0,0,303402,0,9450,138150,22456,0,549,0,365,5979831,193,0,292279,25889,34569703,8852,1271,29802,0,0,0,269,25134,0,394109,19720,36643,0,4405,6126,13952,0,3936,0,151,11749,1668,0,0,0,0,0,0,45153,0,160,0,2970,5007,0,0,0,0,0,5616,10505,5629748,137922,0,339,31341,0,0,0,0,115834,0,0,10616,0,653,0,0,57121,0,0,5018,0,3458,49167,13365,0,14876,0,0,7507,0,0,34823,52391,1874,30071,373214,28140,204,0,0,0,0,21930,80659,1455961,0,211,23165,3344,0,41074,0,0,555977,0,258491,1796,42549,0,0,42850,32311,2038,10315,0,0,531,28973,0,1484,43937,0,0,0,116975,993,2466,4034,0,219,2481,328,0,0,0,0,0,0,944,0,0,30235,0,14144,0,347984,0,0,1916,0,113493,0,27892,0,0,0,479352,9431,0,0,217,0,0,0,1186,20521,333,0,48104,563,78160,206810000
0,452,0,354,2922,0,470053,0,13461,190306,33743,0,2118,0,0,4519933,0,0,288995,39568,27832416,15075,1843,38053,597,1404,0,21003,38075,0,858760,31827,68493,0,3366,17265,22969,0,408975,0,21059,24140,4205,0,318,0,0,0,0,79066,0,0,0,3281,25486,0,0,0,0,0,7202,15260,7654197,217841,0,0,56496,0,0,0,0,156601,493,0,25397,0,2120,0,0,62532,0,519,4281,1121,2480,88605,18203,0,15214,0,0,11075,1707,0,62477,134691,38065,36604,618688,32507,0,0,0,0,0,34368,107671,1251546,0,20351,33686,3815,0,72096,0,0,547086,1017,395103,2731,78254,0,0,68397,41981,2005,11937,0,0,416,37966,0,1929,149611,0,0,0,198323,0,225804,5297,0,25531,3174,925,0,0,0,0,0,0,1812,1117,0,36106,0,24041,1516,533708,0,0,2883,0,150314,0,38270,0,0,0,908989,16273,0,0,21811,0,0,150,1129,48018,0,0,57404,2919,129471,169060000
0,202,0,145,27893,0,745555,0,10462,186485,47903,409,3577,0,714,4867075,361,0,274784,50075,27611411,19688,1764,61566,0,914,0,0,27283,0,1225196,23619,60476,0,7025,66568,17852,0,0,0,0,24526,4886,0,0,0,0,0,0,79217,599,869,0,4443,14140,0,0,0,0,0,7574,11151,7393454,222939,0,621,57942,0,0,0,0,134351,0,0,10842,0,1231,467,0,52322,690,0,4347,599,2792,92397,10431,0,14311,0,0,13263,29518,0,83502,116614,10082,53045,1021317,56663,0,0,0,0,177839,36194,134932,1068046,0,0,33941,52660,0,90807,373,0,539616,422,733040,52321,81481,0,0,72764,56095,2715,14603,0,0,0,52290,0,1201,132949,0,0,0,147833,965,0,5125,0,0,3519,0,0,0,994,0,0,0,2144,0,0,51360,0,25808,359,441906,0,0,3621,568,138726,0,65168,0,0,193,605571,43605,0,0,0,0,204,0,1045,33857,1658,0,93175,5452,152525,195300000
